lot,wafer,x,y,siteId,hbin,sbin,testdate,temp,testA,testB,testC
LOT123,W03,-3,-10,63,3,40,2026-04-23,25,1.055,0.483,74.507
LOT123,W03,-2,-10,64,1,10,2026-04-23,25,1.142,0.515,53.269
LOT123,W03,-1,-10,65,1,10,2026-04-23,25,1.276,0.471,67.519
LOT123,W03,0,-10,66,2,20,2026-04-23,25,1.124,0.508,38.446
LOT123,W03,1,-10,67,1,10,2026-04-23,25,1.067,0.499,53.362
LOT123,W03,2,-10,68,1,10,2026-04-23,25,0.991,0.476,46.945
LOT123,W03,3,-10,69,1,10,2026-04-23,25,0.901,0.443,93.273
LOT123,W03,4,-10,70,1,10,2026-04-23,25,1.096,0.499,53.941
LOT123,W03,5,-10,71,1,10,2026-04-23,25,1.218,0.504,74.086
LOT123,W03,6,-10,72,1,10,2026-04-23,25,0.979,0.488,38.362
LOT123,W03,7,-10,73,1,10,2026-04-23,25,0.935,0.470,49.117
LOT123,W03,8,-10,74,1,10,2026-04-23,25,1.067,0.493,66.430
LOT123,W03,9,-10,75,1,10,2026-04-23,25,1.238,0.512,56.358
LOT123,W03,10,-10,76,1,10,2026-04-23,25,1.150,0.447,66.075
LOT123,W03,-11,-9,77,1,10,2026-04-23,25,1.054,0.470,49.493
LOT123,W03,-10,-9,78,1,10,2026-04-23,25,1.086,0.528,29.854
LOT123,W03,-9,-9,79,1,10,2026-04-23,25,1.019,0.471,31.817
LOT123,W03,-8,-9,80,1,10,2026-04-23,25,1.198,0.476,63.227
LOT123,W03,-7,-9,81,1,10,2026-04-23,25,0.980,0.492,44.734
LOT123,W03,-6,-9,82,1,10,2026-04-23,25,0.968,0.467,51.611
LOT123,W03,-5,-9,83,1,10,2026-04-23,25,1.005,0.506,83.324
LOT123,W03,-4,-9,84,1,10,2026-04-23,25,0.956,0.495,68.997
LOT123,W03,-3,-9,85,1,10,2026-04-23,25,1.021,0.518,60.326
LOT123,W03,-2,-9,86,1,10,2026-04-23,25,1.130,0.510,75.518
LOT123,W03,-1,-9,87,1,10,2026-04-23,25,1.173,0.529,77.884
LOT123,W03,0,-9,88,1,10,2026-04-23,25,1.020,0.505,55.107
LOT123,W03,1,-9,89,1,10,2026-04-23,25,0.974,0.481,47.040
LOT123,W03,2,-9,90,1,10,2026-04-23,25,1.167,0.490,71.317
LOT123,W03,3,-9,91,1,10,2026-04-23,25,1.161,0.490,80.060
LOT123,W03,4,-9,92,1,10,2026-04-23,25,1.160,0.505,57.341
LOT123,W03,5,-9,93,1,10,2026-04-23,25,0.904,0.509,65.296
LOT123,W03,6,-9,94,1,10,2026-04-23,25,1.184,0.454,45.917
LOT123,W03,7,-9,95,1,10,2026-04-23,25,1.019,0.482,56.820
LOT123,W03,8,-9,96,1,10,2026-04-23,25,1.119,0.471,56.610
LOT123,W03,9,-9,97,1,10,2026-04-23,25,0.980,0.473,29.798
LOT123,W03,10,-9,98,4,45,2026-04-23,25,1.000,0.477,63.514
LOT123,W03,11,-9,99,2,20,2026-04-23,25,1.004,0.491,64.025
LOT123,W03,-12,-8,100,2,20,2026-04-23,25,0.964,0.515,42.109
LOT123,W03,-11,-8,101,1,10,2026-04-23,25,1.088,0.485,68.828
LOT123,W03,-10,-8,102,1,10,2026-04-23,25,1.030,0.486,58.456
LOT123,W03,-9,-8,103,1,10,2026-04-23,25,0.932,0.458,78.370
LOT123,W03,-8,-8,104,1,10,2026-04-23,25,1.032,0.470,32.463
LOT123,W03,-7,-8,105,1,10,2026-04-23,25,0.906,0.472,58.210
LOT123,W03,-6,-8,106,1,10,2026-04-23,25,0.963,0.453,70.841
LOT123,W03,-5,-8,107,1,10,2026-04-23,25,1.198,0.473,52.514
LOT123,W03,-4,-8,108,1,10,2026-04-23,25,0.978,0.502,63.824
LOT123,W03,-3,-8,109,1,10,2026-04-23,25,1.129,0.464,62.276
LOT123,W03,-2,-8,110,1,10,2026-04-23,25,1.008,0.472,61.711
LOT123,W03,-1,-8,111,1,10,2026-04-23,25,1.040,0.465,53.922
LOT123,W03,0,-8,112,1,10,2026-04-23,25,1.099,0.513,69.048
LOT123,W03,1,-8,113,1,10,2026-04-23,25,1.075,0.499,83.148
LOT123,W03,2,-8,114,1,10,2026-04-23,25,1.024,0.494,81.957
LOT123,W03,3,-8,115,1,10,2026-04-23,25,1.117,0.489,27.178
LOT123,W03,4,-8,116,1,10,2026-04-23,25,1.027,0.500,49.218
LOT123,W03,5,-8,117,1,10,2026-04-23,25,0.921,0.462,41.222
LOT123,W03,6,-8,118,1,10,2026-04-23,25,0.883,0.508,52.757
LOT123,W03,7,-8,119,1,10,2026-04-23,25,0.980,0.441,63.603
LOT123,W03,8,-8,120,1,10,2026-04-23,25,1.257,0.476,74.497
LOT123,W03,9,-8,121,1,10,2026-04-23,25,0.988,0.510,66.284
LOT123,W03,10,-8,122,3,40,2026-04-23,25,1.022,0.501,60.523
LOT123,W03,11,-8,123,1,10,2026-04-23,25,0.973,0.506,56.854
LOT123,W03,12,-8,124,1,10,2026-04-23,25,1.037,0.504,59.628
LOT123,W03,-12,-7,125,1,10,2026-04-23,25,1.014,0.479,65.446
LOT123,W03,-11,-7,126,1,10,2026-04-23,25,0.956,0.522,63.189
LOT123,W03,-10,-7,127,3,40,2026-04-23,25,1.003,0.508,50.276
LOT123,W03,-9,-7,128,2,20,2026-04-23,25,1.178,0.465,46.549
LOT123,W03,-8,-7,129,1,10,2026-04-23,25,1.024,0.495,58.106
LOT123,W03,-7,-7,130,1,10,2026-04-23,25,1.145,0.482,41.847
LOT123,W03,-6,-7,131,1,10,2026-04-23,25,1.209,0.481,47.780
LOT123,W03,-5,-7,132,1,10,2026-04-23,25,1.213,0.490,37.157
LOT123,W03,-4,-7,133,1,10,2026-04-23,25,1.132,0.545,65.680
LOT123,W03,-3,-7,134,1,10,2026-04-23,25,1.000,0.476,88.518
LOT123,W03,-2,-7,135,1,10,2026-04-23,25,0.975,0.525,62.367
LOT123,W03,-1,-7,136,1,10,2026-04-23,25,1.307,0.488,59.478
LOT123,W03,0,-7,137,1,10,2026-04-23,25,1.028,0.479,44.097
LOT123,W03,1,-7,138,1,10,2026-04-23,25,1.094,0.487,47.135
LOT123,W03,2,-7,139,1,10,2026-04-23,25,1.039,0.488,41.341
LOT123,W03,3,-7,140,1,10,2026-04-23,25,1.021,0.515,60.396
LOT123,W03,4,-7,141,2,20,2026-04-23,25,1.067,0.503,49.720
LOT123,W03,5,-7,142,1,10,2026-04-23,25,1.040,0.487,37.241
LOT123,W03,6,-7,143,3,40,2026-04-23,25,1.006,0.485,26.153
LOT123,W03,7,-7,144,1,10,2026-04-23,25,0.994,0.511,50.981
LOT123,W03,8,-7,145,1,10,2026-04-23,25,0.960,0.484,65.125
LOT123,W03,9,-7,146,1,10,2026-04-23,25,1.067,0.453,42.391
LOT123,W03,10,-7,147,1,10,2026-04-23,25,1.178,0.477,70.751
LOT123,W03,11,-7,148,1,10,2026-04-23,25,0.925,0.511,53.908
LOT123,W03,12,-7,149,1,10,2026-04-23,25,0.943,0.497,64.178
LOT123,W03,-13,-6,150,1,10,2026-04-23,25,1.057,0.452,20.920
LOT123,W03,-12,-6,151,1,10,2026-04-23,25,1.202,0.464,62.343
LOT123,W03,-11,-6,152,1,10,2026-04-23,25,0.910,0.508,56.584
LOT123,W03,-10,-6,153,1,10,2026-04-23,25,0.957,0.487,64.968
LOT123,W03,-9,-6,154,1,10,2026-04-23,25,1.093,0.494,35.649
LOT123,W03,-8,-6,155,1,10,2026-04-23,25,0.956,0.471,58.420
LOT123,W03,-7,-6,156,1,10,2026-04-23,25,0.759,0.530,47.414
LOT123,W03,-6,-6,157,1,10,2026-04-23,25,1.181,0.476,59.153
LOT123,W03,-5,-6,158,1,10,2026-04-23,25,1.200,0.484,70.943
LOT123,W03,-4,-6,159,1,10,2026-04-23,25,1.137,0.492,44.276
LOT123,W03,-3,-6,160,1,10,2026-04-23,25,1.267,0.487,54.109
LOT123,W03,-2,-6,161,1,10,2026-04-23,25,1.075,0.523,50.831
LOT123,W03,-1,-6,162,3,40,2026-04-23,25,1.102,0.506,53.081
LOT123,W03,0,-6,163,1,10,2026-04-23,25,1.004,0.481,51.788
LOT123,W03,1,-6,164,1,10,2026-04-23,25,1.050,0.476,68.669
LOT123,W03,2,-6,165,1,10,2026-04-23,25,1.261,0.507,27.187
LOT123,W03,3,-6,166,1,10,2026-04-23,25,1.016,0.450,53.899
LOT123,W03,4,-6,167,1,10,2026-04-23,25,1.077,0.492,56.286
LOT123,W03,5,-6,168,1,10,2026-04-23,25,0.980,0.489,50.166
LOT123,W03,6,-6,169,1,10,2026-04-23,25,1.276,0.500,54.286
LOT123,W03,7,-6,170,1,10,2026-04-23,25,1.141,0.490,51.431
LOT123,W03,8,-6,171,1,10,2026-04-23,25,1.054,0.513,58.767
LOT123,W03,9,-6,172,1,10,2026-04-23,25,1.120,0.513,56.527
LOT123,W03,10,-6,173,1,10,2026-04-23,25,1.081,0.469,49.382
LOT123,W03,11,-6,174,1,10,2026-04-23,25,1.034,0.473,48.457
LOT123,W03,12,-6,175,1,10,2026-04-23,25,1.051,0.476,75.388
LOT123,W03,13,-6,176,1,10,2026-04-23,25,0.843,0.546,53.977
LOT123,W03,-13,-5,177,2,20,2026-04-23,25,1.041,0.483,48.640
LOT123,W03,-12,-5,178,1,10,2026-04-23,25,1.135,0.486,60.391
LOT123,W03,-11,-5,179,1,10,2026-04-23,25,0.867,0.515,50.157
LOT123,W03,-10,-5,180,2,20,2026-04-23,25,1.299,0.504,60.591
LOT123,W03,-9,-5,181,1,10,2026-04-23,25,1.086,0.500,51.209
LOT123,W03,-8,-5,182,4,45,2026-04-23,25,0.970,0.518,59.318
LOT123,W03,-7,-5,183,1,10,2026-04-23,25,1.084,0.478,57.079
LOT123,W03,-6,-5,184,1,10,2026-04-23,25,1.057,0.499,29.031
LOT123,W03,-5,-5,185,1,10,2026-04-23,25,1.030,0.456,45.100
LOT123,W03,-4,-5,186,1,10,2026-04-23,25,1.004,0.488,69.358
LOT123,W03,-3,-5,187,1,10,2026-04-23,25,1.168,0.514,58.604
LOT123,W03,-2,-5,188,1,10,2026-04-23,25,1.175,0.477,65.293
LOT123,W03,-1,-5,189,1,10,2026-04-23,25,1.152,0.495,47.175
LOT123,W03,0,-5,190,1,10,2026-04-23,25,1.103,0.476,22.353
LOT123,W03,1,-5,191,3,40,2026-04-23,25,1.286,0.499,57.956
LOT123,W03,2,-5,192,1,10,2026-04-23,25,1.136,0.492,57.727
LOT123,W03,3,-5,193,1,10,2026-04-23,25,1.158,0.470,50.281
LOT123,W03,4,-5,194,1,10,2026-04-23,25,1.092,0.479,47.538
LOT123,W03,5,-5,195,1,10,2026-04-23,25,1.138,0.474,72.813
LOT123,W03,6,-5,196,1,10,2026-04-23,25,1.059,0.464,85.340
LOT123,W03,7,-5,197,1,10,2026-04-23,25,1.122,0.527,70.349
LOT123,W03,8,-5,198,1,10,2026-04-23,25,0.970,0.497,69.496
LOT123,W03,9,-5,199,1,10,2026-04-23,25,1.108,0.486,40.692
LOT123,W03,10,-5,200,1,10,2026-04-23,25,0.925,0.481,64.169
LOT123,W03,11,-5,201,2,20,2026-04-23,25,1.134,0.488,41.781
LOT123,W03,12,-5,202,1,10,2026-04-23,25,1.249,0.521,69.755
LOT123,W03,13,-5,203,1,10,2026-04-23,25,1.162,0.469,49.178
LOT123,W03,-13,-4,204,1,10,2026-04-23,25,1.084,0.505,63.429
LOT123,W03,-12,-4,205,2,20,2026-04-23,25,0.867,0.485,67.617
LOT123,W03,-11,-4,206,1,10,2026-04-23,25,1.058,0.472,56.850
LOT123,W03,-10,-4,207,1,10,2026-04-23,25,0.996,0.455,77.947
LOT123,W03,-9,-4,208,2,20,2026-04-23,25,0.799,0.496,48.762
LOT123,W03,-8,-4,209,1,10,2026-04-23,25,1.037,0.479,67.964
LOT123,W03,-7,-4,210,1,10,2026-04-23,25,1.179,0.510,69.850
LOT123,W03,-6,-4,211,1,10,2026-04-23,25,0.935,0.475,45.472
LOT123,W03,-5,-4,212,1,10,2026-04-23,25,1.162,0.520,36.685
LOT123,W03,-4,-4,213,3,40,2026-04-23,25,1.122,0.475,52.471
LOT123,W03,-3,-4,214,1,10,2026-04-23,25,1.016,0.465,60.379
LOT123,W03,-2,-4,215,1,10,2026-04-23,25,1.125,0.515,48.936
LOT123,W03,-1,-4,216,1,10,2026-04-23,25,1.113,0.468,54.834
LOT123,W03,0,-4,217,1,10,2026-04-23,25,0.952,0.485,28.128
LOT123,W03,1,-4,218,3,40,2026-04-23,25,0.943,0.517,29.060
LOT123,W03,2,-4,219,1,10,2026-04-23,25,0.993,0.463,59.662
LOT123,W03,3,-4,220,1,10,2026-04-23,25,0.930,0.520,65.095
LOT123,W03,4,-4,221,1,10,2026-04-23,25,1.163,0.482,76.383
LOT123,W03,5,-4,222,1,10,2026-04-23,25,0.940,0.496,44.497
LOT123,W03,6,-4,223,1,10,2026-04-23,25,1.158,0.498,44.386
LOT123,W03,7,-4,224,1,10,2026-04-23,25,0.968,0.514,58.143
LOT123,W03,8,-4,225,1,10,2026-04-23,25,0.985,0.517,60.949
LOT123,W03,9,-4,226,1,10,2026-04-23,25,1.052,0.511,44.259
LOT123,W03,10,-4,227,1,10,2026-04-23,25,1.197,0.440,63.977
LOT123,W03,11,-4,228,1,10,2026-04-23,25,0.988,0.457,49.952
LOT123,W03,12,-4,229,1,10,2026-04-23,25,1.095,0.497,44.944
LOT123,W03,13,-4,230,1,10,2026-04-23,25,1.061,0.513,84.685
LOT123,W03,-14,-3,231,1,10,2026-04-23,25,1.210,0.497,33.100
LOT123,W03,-13,-3,232,1,10,2026-04-23,25,1.106,0.515,45.356
LOT123,W03,-12,-3,233,1,10,2026-04-23,25,0.967,0.505,46.817
LOT123,W03,-11,-3,234,1,10,2026-04-23,25,1.008,0.508,59.601
LOT123,W03,-10,-3,235,1,10,2026-04-23,25,1.082,0.511,70.210
LOT123,W03,-9,-3,236,1,10,2026-04-23,25,0.970,0.512,46.291
LOT123,W03,-8,-3,237,1,10,2026-04-23,25,1.123,0.504,50.674
LOT123,W03,-7,-3,238,4,45,2026-04-23,25,0.987,0.505,50.259
LOT123,W03,-6,-3,239,1,10,2026-04-23,25,1.059,0.503,55.899
LOT123,W03,-5,-3,240,1,10,2026-04-23,25,1.084,0.509,67.483
LOT123,W03,-4,-3,241,1,10,2026-04-23,25,1.059,0.478,60.293
LOT123,W03,-3,-3,242,1,10,2026-04-23,25,1.017,0.498,55.979
LOT123,W03,-2,-3,243,1,10,2026-04-23,25,1.124,0.496,42.304
LOT123,W03,-1,-3,244,1,10,2026-04-23,25,1.076,0.481,46.907
LOT123,W03,0,-3,245,1,10,2026-04-23,25,1.092,0.477,57.335
LOT123,W03,1,-3,246,1,10,2026-04-23,25,0.972,0.494,75.944
LOT123,W03,2,-3,247,1,10,2026-04-23,25,1.001,0.452,48.061
LOT123,W03,3,-3,248,1,10,2026-04-23,25,0.959,0.505,39.008
LOT123,W03,4,-3,249,1,10,2026-04-23,25,1.164,0.482,36.354
LOT123,W03,5,-3,250,1,10,2026-04-23,25,0.964,0.488,57.912
LOT123,W03,6,-3,251,1,10,2026-04-23,25,1.149,0.514,53.792
LOT123,W03,7,-3,252,1,10,2026-04-23,25,0.986,0.542,73.304
LOT123,W03,8,-3,253,1,10,2026-04-23,25,1.105,0.485,58.953
LOT123,W03,9,-3,254,1,10,2026-04-23,25,1.119,0.488,49.381
LOT123,W03,10,-3,255,4,45,2026-04-23,25,1.088,0.504,64.105
LOT123,W03,11,-3,256,1,10,2026-04-23,25,1.052,0.482,46.859
LOT123,W03,12,-3,257,1,10,2026-04-23,25,0.943,0.530,53.669
LOT123,W03,13,-3,258,1,10,2026-04-23,25,1.090,0.509,40.570
LOT123,W03,14,-3,259,1,10,2026-04-23,25,1.093,0.491,63.355
LOT123,W03,-14,-2,260,1,10,2026-04-23,25,0.928,0.447,35.554
LOT123,W03,-13,-2,261,1,10,2026-04-23,25,1.246,0.504,70.776
LOT123,W03,-12,-2,262,1,10,2026-04-23,25,1.061,0.485,55.796
LOT123,W03,-11,-2,263,1,10,2026-04-23,25,1.311,0.486,53.945
LOT123,W03,-10,-2,264,1,10,2026-04-23,25,0.927,0.528,81.764
LOT123,W03,-9,-2,265,1,10,2026-04-23,25,1.156,0.489,38.518
LOT123,W03,-8,-2,266,1,10,2026-04-23,25,0.982,0.466,58.826
LOT123,W03,-7,-2,267,4,45,2026-04-23,25,1.130,0.456,46.269
LOT123,W03,-6,-2,268,1,10,2026-04-23,25,1.105,0.495,56.345
LOT123,W03,-5,-2,269,1,10,2026-04-23,25,1.115,0.485,53.362
LOT123,W03,-4,-2,270,1,10,2026-04-23,25,1.055,0.490,30.070
LOT123,W03,-3,-2,271,1,10,2026-04-23,25,0.868,0.487,59.830
LOT123,W03,-2,-2,272,1,10,2026-04-23,25,1.039,0.497,40.614
LOT123,W03,-1,-2,273,1,10,2026-04-23,25,1.068,0.497,60.944
LOT123,W03,0,-2,274,1,10,2026-04-23,25,1.101,0.518,60.403
LOT123,W03,1,-2,275,1,10,2026-04-23,25,1.045,0.478,67.292
LOT123,W03,2,-2,276,1,10,2026-04-23,25,1.036,0.492,58.190
LOT123,W03,3,-2,277,1,10,2026-04-23,25,0.848,0.469,85.722
LOT123,W03,4,-2,278,1,10,2026-04-23,25,1.203,0.499,52.276
LOT123,W03,5,-2,279,1,10,2026-04-23,25,0.974,0.489,46.095
LOT123,W03,6,-2,280,3,40,2026-04-23,25,1.189,0.465,43.900
LOT123,W03,7,-2,281,1,10,2026-04-23,25,0.860,0.482,62.663
LOT123,W03,8,-2,282,1,10,2026-04-23,25,1.089,0.503,47.239
LOT123,W03,9,-2,283,3,40,2026-04-23,25,1.272,0.479,61.472
LOT123,W03,10,-2,284,1,10,2026-04-23,25,0.932,0.486,72.159
LOT123,W03,11,-2,285,3,40,2026-04-23,25,1.070,0.503,69.788
LOT123,W03,12,-2,286,1,10,2026-04-23,25,1.137,0.523,57.097
LOT123,W03,13,-2,287,2,20,2026-04-23,25,1.095,0.458,59.927
LOT123,W03,14,-2,288,1,10,2026-04-23,25,1.112,0.474,64.889
LOT123,W03,-14,-1,289,1,10,2026-04-23,25,1.163,0.476,42.127
LOT123,W03,-13,-1,290,1,10,2026-04-23,25,1.080,0.499,65.403
LOT123,W03,-12,-1,291,1,10,2026-04-23,25,0.948,0.528,67.385
LOT123,W03,-11,-1,292,1,10,2026-04-23,25,1.078,0.495,31.978
LOT123,W03,-10,-1,293,1,10,2026-04-23,25,0.997,0.518,58.039
LOT123,W03,-9,-1,294,1,10,2026-04-23,25,1.168,0.509,68.333
LOT123,W03,-8,-1,295,1,10,2026-04-23,25,1.108,0.517,35.028
LOT123,W03,-7,-1,296,1,10,2026-04-23,25,1.026,0.502,27.845
LOT123,W03,-6,-1,297,1,10,2026-04-23,25,0.962,0.521,27.907
LOT123,W03,-5,-1,298,1,10,2026-04-23,25,1.243,0.539,46.300
LOT123,W03,-4,-1,299,1,10,2026-04-23,25,0.920,0.512,50.221
LOT123,W03,-3,-1,300,1,10,2026-04-23,25,0.953,0.519,48.152
LOT123,W03,-2,-1,301,1,10,2026-04-23,25,0.910,0.486,59.889
LOT123,W03,-1,-1,302,1,10,2026-04-23,25,1.042,0.483,45.175
LOT123,W03,0,-1,303,1,10,2026-04-23,25,1.065,0.493,60.517
LOT123,W03,1,-1,304,1,10,2026-04-23,25,1.098,0.495,63.013
LOT123,W03,2,-1,305,1,10,2026-04-23,25,1.063,0.501,40.408
LOT123,W03,3,-1,306,1,10,2026-04-23,25,0.880,0.461,73.886
LOT123,W03,4,-1,307,1,10,2026-04-23,25,1.053,0.480,60.475
LOT123,W03,5,-1,308,1,10,2026-04-23,25,0.837,0.490,45.650
LOT123,W03,6,-1,309,1,10,2026-04-23,25,1.213,0.501,61.479
LOT123,W03,7,-1,310,1,10,2026-04-23,25,0.895,0.510,69.549
LOT123,W03,8,-1,311,1,10,2026-04-23,25,0.993,0.491,67.899
LOT123,W03,9,-1,312,3,40,2026-04-23,25,0.951,0.456,53.525
LOT123,W03,10,-1,313,1,10,2026-04-23,25,1.055,0.500,67.895
LOT123,W03,11,-1,314,2,20,2026-04-23,25,1.142,0.485,63.636
LOT123,W03,12,-1,315,1,10,2026-04-23,25,1.091,0.515,59.780
LOT123,W03,13,-1,316,1,10,2026-04-23,25,0.905,0.466,54.587
LOT123,W03,14,-1,317,1,10,2026-04-23,25,0.946,0.510,45.538
LOT123,W03,-14,0,318,1,10,2026-04-23,25,1.074,0.490,63.287
LOT123,W03,-13,0,319,1,10,2026-04-23,25,1.104,0.489,49.399
LOT123,W03,-12,0,320,1,10,2026-04-23,25,1.103,0.515,55.005
LOT123,W03,-11,0,321,1,10,2026-04-23,25,0.912,0.476,70.238
LOT123,W03,-10,0,322,1,10,2026-04-23,25,0.846,0.483,54.491
LOT123,W03,-9,0,323,1,10,2026-04-23,25,1.079,0.462,69.096
LOT123,W03,-8,0,324,1,10,2026-04-23,25,0.823,0.529,53.514
LOT123,W03,-7,0,325,1,10,2026-04-23,25,1.202,0.528,62.172
LOT123,W03,-6,0,326,1,10,2026-04-23,25,1.065,0.491,53.099
LOT123,W03,-5,0,327,1,10,2026-04-23,25,1.108,0.487,36.392
LOT123,W03,-4,0,328,1,10,2026-04-23,25,1.115,0.525,61.592
LOT123,W03,-3,0,329,1,10,2026-04-23,25,0.985,0.473,61.917
LOT123,W03,-2,0,330,1,10,2026-04-23,25,1.103,0.487,70.166
LOT123,W03,-1,0,331,1,10,2026-04-23,25,0.864,0.516,34.246
LOT123,W03,0,0,332,1,10,2026-04-23,25,1.092,0.489,66.192
LOT123,W03,1,0,333,1,10,2026-04-23,25,1.052,0.488,69.486
LOT123,W03,2,0,334,3,40,2026-04-23,25,0.989,0.447,45.553
LOT123,W03,3,0,335,1,10,2026-04-23,25,1.185,0.479,61.580
LOT123,W03,4,0,336,1,10,2026-04-23,25,1.121,0.467,49.011
LOT123,W03,5,0,337,1,10,2026-04-23,25,1.088,0.495,54.556
LOT123,W03,6,0,338,1,10,2026-04-23,25,1.174,0.484,55.692
LOT123,W03,7,0,339,1,10,2026-04-23,25,0.989,0.501,26.013
LOT123,W03,8,0,340,1,10,2026-04-23,25,1.065,0.494,47.394
LOT123,W03,9,0,341,1,10,2026-04-23,25,1.115,0.490,35.415
LOT123,W03,10,0,342,1,10,2026-04-23,25,1.075,0.475,44.092
LOT123,W03,11,0,343,1,10,2026-04-23,25,0.868,0.476,55.057
LOT123,W03,12,0,344,1,10,2026-04-23,25,1.042,0.511,54.898
LOT123,W03,13,0,345,2,20,2026-04-23,25,1.178,0.494,66.016
LOT123,W03,14,0,346,1,10,2026-04-23,25,1.118,0.526,60.333
LOT123,W03,-14,1,347,1,10,2026-04-23,25,0.930,0.524,70.826
LOT123,W03,-13,1,348,1,10,2026-04-23,25,1.118,0.490,63.099
LOT123,W03,-12,1,349,2,20,2026-04-23,25,1.112,0.517,57.233
LOT123,W03,-11,1,350,1,10,2026-04-23,25,1.076,0.473,54.761
LOT123,W03,-10,1,351,1,10,2026-04-23,25,0.921,0.483,59.216
LOT123,W03,-9,1,352,3,40,2026-04-23,25,0.933,0.524,61.934
LOT123,W03,-8,1,353,1,10,2026-04-23,25,0.936,0.475,49.003
LOT123,W03,-7,1,354,3,40,2026-04-23,25,1.025,0.484,65.280
LOT123,W03,-6,1,355,1,10,2026-04-23,25,1.184,0.516,65.821
LOT123,W03,-5,1,356,1,10,2026-04-23,25,1.064,0.497,59.850
LOT123,W03,-4,1,357,1,10,2026-04-23,25,0.969,0.482,69.370
LOT123,W03,-3,1,358,1,10,2026-04-23,25,1.173,0.497,47.602
LOT123,W03,-2,1,359,1,10,2026-04-23,25,1.076,0.469,50.411
LOT123,W03,-1,1,360,1,10,2026-04-23,25,0.925,0.480,53.720
LOT123,W03,0,1,361,1,10,2026-04-23,25,1.292,0.476,50.309
LOT123,W03,1,1,362,1,10,2026-04-23,25,0.940,0.476,56.621
LOT123,W03,2,1,363,1,10,2026-04-23,25,1.070,0.494,52.039
LOT123,W03,3,1,364,3,40,2026-04-23,25,1.032,0.510,70.353
LOT123,W03,4,1,365,1,10,2026-04-23,25,0.963,0.447,42.615
LOT123,W03,5,1,366,4,45,2026-04-23,25,0.976,0.507,51.449
LOT123,W03,6,1,367,1,10,2026-04-23,25,1.025,0.489,47.276
LOT123,W03,7,1,368,1,10,2026-04-23,25,1.000,0.486,42.885
LOT123,W03,8,1,369,1,10,2026-04-23,25,0.868,0.505,62.278
LOT123,W03,9,1,370,1,10,2026-04-23,25,0.884,0.509,77.609
LOT123,W03,10,1,371,1,10,2026-04-23,25,1.170,0.485,39.628
LOT123,W03,11,1,372,1,10,2026-04-23,25,1.103,0.520,58.849
LOT123,W03,12,1,373,1,10,2026-04-23,25,0.837,0.518,67.141
LOT123,W03,13,1,374,1,10,2026-04-23,25,0.871,0.458,53.461
LOT123,W03,14,1,375,2,20,2026-04-23,25,0.996,0.448,41.805
LOT123,W03,-14,2,376,1,10,2026-04-23,25,1.241,0.486,62.064
LOT123,W03,-13,2,377,1,10,2026-04-23,25,1.120,0.508,38.806
LOT123,W03,-12,2,378,1,10,2026-04-23,25,1.165,0.500,58.811
LOT123,W03,-11,2,379,1,10,2026-04-23,25,1.032,0.504,81.642
LOT123,W03,-10,2,380,1,10,2026-04-23,25,1.080,0.473,63.524
LOT123,W03,-9,2,381,1,10,2026-04-23,25,1.170,0.485,71.253
LOT123,W03,-8,2,382,1,10,2026-04-23,25,1.115,0.488,58.596
LOT123,W03,-7,2,383,1,10,2026-04-23,25,1.142,0.531,55.438
LOT123,W03,-6,2,384,1,10,2026-04-23,25,1.143,0.454,53.687
LOT123,W03,-5,2,385,1,10,2026-04-23,25,0.884,0.504,40.887
LOT123,W03,-4,2,386,1,10,2026-04-23,25,0.820,0.500,55.686
LOT123,W03,-3,2,387,1,10,2026-04-23,25,1.130,0.524,49.612
LOT123,W03,-2,2,388,1,10,2026-04-23,25,1.102,0.515,63.759
LOT123,W03,-1,2,389,1,10,2026-04-23,25,1.075,0.509,45.971
LOT123,W03,0,2,390,1,10,2026-04-23,25,1.038,0.486,46.075
LOT123,W03,1,2,391,1,10,2026-04-23,25,0.953,0.459,65.493
LOT123,W03,2,2,392,1,10,2026-04-23,25,1.010,0.464,25.230
LOT123,W03,3,2,393,1,10,2026-04-23,25,0.923,0.472,57.567
LOT123,W03,4,2,394,1,10,2026-04-23,25,0.988,0.471,43.983
LOT123,W03,5,2,395,1,10,2026-04-23,25,1.163,0.478,64.263
LOT123,W03,6,2,396,1,10,2026-04-23,25,1.087,0.507,60.310
LOT123,W03,7,2,397,1,10,2026-04-23,25,0.932,0.496,72.539
LOT123,W03,8,2,398,1,10,2026-04-23,25,1.022,0.524,58.634
LOT123,W03,9,2,399,1,10,2026-04-23,25,1.123,0.481,73.645
LOT123,W03,10,2,400,4,45,2026-04-23,25,0.949,0.486,38.273
LOT123,W03,11,2,401,1,10,2026-04-23,25,1.037,0.488,66.377
LOT123,W03,12,2,402,1,10,2026-04-23,25,1.161,0.466,34.554
LOT123,W03,13,2,403,1,10,2026-04-23,25,0.998,0.509,76.325
LOT123,W03,14,2,404,2,20,2026-04-23,25,1.018,0.517,56.749
LOT123,W03,-14,3,405,2,20,2026-04-23,25,1.045,0.478,55.840
LOT123,W03,-13,3,406,1,10,2026-04-23,25,1.160,0.497,47.351
LOT123,W03,-12,3,407,1,10,2026-04-23,25,1.018,0.470,57.379
LOT123,W03,-11,3,408,1,10,2026-04-23,25,1.085,0.508,58.546
LOT123,W03,-10,3,409,1,10,2026-04-23,25,1.060,0.495,64.752
