LOT_ID,WAFER_ID,XSTEP,YSTEP,HARD_BIN,DEVICE_TYPE,OPERATOR,TEST_DATE
QUAL-2024-001,QV-03,3,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,8,16,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,12,16,3,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,13,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-4,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-3,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-1,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,9,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,-4,18,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-03,0,18,2,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-03,2,18,1,DUT_A,JSMITH,2024-11-15
