lot_id,wafer_id,die_x,die_y,hard_bin,soft_bin,IDD_UA,VTH_V,BW_MHZ,CONTINUITY,VTH_FLAG
IMG-SENSOR-003,W01,-1,-52,1,100,15.42,0.4016,490.1,P,P
IMG-SENSOR-003,W01,0,-52,1,100,11.23,0.3908,487.6,P,P
IMG-SENSOR-003,W01,1,-52,1,100,12.74,0.4148,463.6,P,P
IMG-SENSOR-003,W01,2,-52,1,100,14.45,0.4374,492.7,P,P
IMG-SENSOR-003,W01,3,-52,1,100,10.60,0.4531,493.8,P,P
IMG-SENSOR-003,W01,4,-52,1,100,11.49,0.4452,470.3,P,P
IMG-SENSOR-003,W01,5,-52,1,100,15.72,0.4694,498.5,P,P
IMG-SENSOR-003,W01,6,-52,1,100,12.52,0.4335,469.7,P,P
IMG-SENSOR-003,W01,7,-52,1,100,13.62,0.4378,495.1,P,P
IMG-SENSOR-003,W01,8,-52,1,100,17.82,0.4452,511.9,P,P
IMG-SENSOR-003,W01,-9,-51,2,302,45.32,0.5728,372.9,P,P
IMG-SENSOR-003,W01,-8,-51,1,100,8.87,0.4119,482.0,P,P
IMG-SENSOR-003,W01,-7,-51,1,100,15.86,0.4299,500.8,P,P
IMG-SENSOR-003,W01,-6,-51,1,100,9.78,0.3978,455.5,P,P
IMG-SENSOR-003,W01,-5,-51,1,100,11.01,0.4195,447.2,P,P
IMG-SENSOR-003,W01,-4,-51,1,100,15.26,0.4303,502.7,P,P
IMG-SENSOR-003,W01,-3,-51,1,100,11.76,0.3985,487.7,P,P
IMG-SENSOR-003,W01,-2,-51,1,100,12.06,0.4462,455.9,P,P
IMG-SENSOR-003,W01,-1,-51,1,100,10.99,0.3851,444.2,P,P
IMG-SENSOR-003,W01,0,-51,1,100,12.21,0.4168,479.0,P,P
IMG-SENSOR-003,W01,1,-51,1,100,12.75,0.4680,491.2,P,P
IMG-SENSOR-003,W01,2,-51,1,100,10.92,0.4696,503.5,P,P
IMG-SENSOR-003,W01,3,-51,1,100,16.92,0.4570,478.0,P,P
IMG-SENSOR-003,W01,4,-51,1,100,9.67,0.4182,486.8,P,P
IMG-SENSOR-003,W01,5,-51,1,100,10.42,0.4231,511.0,P,P
IMG-SENSOR-003,W01,6,-51,1,100,10.71,0.4417,453.5,P,P
IMG-SENSOR-003,W01,7,-51,3,401,47.76,0.5926,291.9,F,P
IMG-SENSOR-003,W01,8,-51,1,100,13.86,0.4647,491.7,P,P
IMG-SENSOR-003,W01,9,-51,1,100,12.30,0.4501,465.5,P,P
IMG-SENSOR-003,W01,-9,-50,4,401,36.57,0.5234,303.3,P,P
IMG-SENSOR-003,W01,-8,-50,1,100,12.76,0.4146,486.9,P,P
IMG-SENSOR-003,W01,-7,-50,1,100,12.35,0.4355,497.6,P,P
IMG-SENSOR-003,W01,-6,-50,1,100,11.89,0.4219,465.3,P,P
IMG-SENSOR-003,W01,-5,-50,1,100,12.48,0.4428,464.8,P,P
IMG-SENSOR-003,W01,-4,-50,2,302,34.61,0.5740,280.1,P,P
IMG-SENSOR-003,W01,-3,-50,1,100,16.14,0.4268,499.2,P,P
IMG-SENSOR-003,W01,-2,-50,4,302,48.37,0.5584,373.4,F,P
IMG-SENSOR-003,W01,-1,-50,1,100,12.34,0.4048,452.2,P,P
IMG-SENSOR-003,W01,0,-50,1,100,13.32,0.4172,476.7,P,P
IMG-SENSOR-003,W01,1,-50,1,100,10.51,0.4284,484.0,P,P
IMG-SENSOR-003,W01,2,-50,1,100,13.50,0.4479,493.0,P,P
IMG-SENSOR-003,W01,3,-50,1,100,10.89,0.4310,470.6,P,P
IMG-SENSOR-003,W01,4,-50,1,100,14.61,0.4321,520.1,P,P
IMG-SENSOR-003,W01,5,-50,1,100,11.12,0.4625,488.3,P,P
IMG-SENSOR-003,W01,6,-50,1,100,10.24,0.4268,475.5,P,P
IMG-SENSOR-003,W01,7,-50,1,100,13.51,0.4410,467.4,P,P
IMG-SENSOR-003,W01,8,-50,1,100,13.66,0.4612,467.9,P,P
IMG-SENSOR-003,W01,9,-50,1,100,10.99,0.4395,502.8,P,P
IMG-SENSOR-003,W01,-9,-49,4,201,38.33,0.5585,294.0,F,P
IMG-SENSOR-003,W01,-8,-49,1,100,10.80,0.3999,481.8,P,P
IMG-SENSOR-003,W01,-7,-49,1,100,15.36,0.4221,482.5,P,P
IMG-SENSOR-003,W01,-6,-49,1,100,14.67,0.4171,505.7,P,P
IMG-SENSOR-003,W01,-5,-49,1,100,13.58,0.4172,487.8,P,P
IMG-SENSOR-003,W01,-4,-49,1,100,13.37,0.4204,473.1,P,P
IMG-SENSOR-003,W01,-3,-49,1,100,12.16,0.4436,490.7,P,P
IMG-SENSOR-003,W01,-2,-49,1,100,13.99,0.4220,455.0,P,P
IMG-SENSOR-003,W01,-1,-49,1,100,10.61,0.4218,438.4,P,P
IMG-SENSOR-003,W01,0,-49,1,100,13.63,0.4198,485.0,P,P
IMG-SENSOR-003,W01,1,-49,1,100,12.69,0.4226,480.2,P,P
IMG-SENSOR-003,W01,2,-49,2,301,46.45,0.5779,308.0,P,P
IMG-SENSOR-003,W01,3,-49,1,100,10.01,0.4420,472.8,P,P
IMG-SENSOR-003,W01,4,-49,1,100,12.34,0.4353,493.8,P,P
IMG-SENSOR-003,W01,5,-49,1,100,12.30,0.4296,469.3,P,P
IMG-SENSOR-003,W01,6,-49,2,202,20.67,0.5759,284.1,P,P
IMG-SENSOR-003,W01,7,-49,1,100,12.12,0.4267,485.2,P,P
IMG-SENSOR-003,W01,8,-49,1,100,15.05,0.4331,460.0,P,P
IMG-SENSOR-003,W01,9,-49,1,100,10.42,0.4127,500.8,P,P
IMG-SENSOR-003,W01,-9,-48,1,100,10.68,0.3979,466.2,P,P
IMG-SENSOR-003,W01,-8,-48,3,202,39.44,0.5406,344.7,P,P
IMG-SENSOR-003,W01,-7,-48,1,100,13.80,0.4123,470.7,P,P
IMG-SENSOR-003,W01,-6,-48,1,100,11.58,0.4353,502.6,P,P
IMG-SENSOR-003,W01,-5,-48,1,100,13.27,0.4204,467.3,P,P
IMG-SENSOR-003,W01,-4,-48,1,100,11.71,0.4032,506.8,P,P
IMG-SENSOR-003,W01,-3,-48,1,100,13.72,0.4156,461.4,P,P
IMG-SENSOR-003,W01,-2,-48,1,100,11.41,0.4264,480.7,P,P
IMG-SENSOR-003,W01,-1,-48,1,100,12.17,0.4202,479.0,P,P
IMG-SENSOR-003,W01,0,-48,1,100,11.78,0.4019,484.1,P,P
IMG-SENSOR-003,W01,1,-48,1,100,11.19,0.4294,480.0,P,P
IMG-SENSOR-003,W01,2,-48,1,100,12.02,0.4463,462.6,P,P
IMG-SENSOR-003,W01,3,-48,1,100,13.90,0.4334,472.8,P,P
IMG-SENSOR-003,W01,4,-48,1,100,12.61,0.4419,504.5,P,P
IMG-SENSOR-003,W01,5,-48,1,100,14.07,0.4511,486.7,P,P
IMG-SENSOR-003,W01,6,-48,1,100,11.37,0.4593,445.9,P,P
IMG-SENSOR-003,W01,7,-48,1,100,13.23,0.4479,485.3,P,P
IMG-SENSOR-003,W01,8,-48,1,100,10.89,0.4525,457.4,P,P
IMG-SENSOR-003,W01,9,-48,1,100,10.48,0.4662,502.5,P,P
IMG-SENSOR-003,W01,-9,-47,1,100,12.83,0.4073,483.2,P,P
IMG-SENSOR-003,W01,-8,-47,1,100,10.27,0.4270,492.2,P,P
IMG-SENSOR-003,W01,-7,-47,1,100,11.54,0.4174,461.0,P,P
IMG-SENSOR-003,W01,-6,-47,1,100,12.27,0.3716,451.4,P,P
IMG-SENSOR-003,W01,-5,-47,1,100,12.44,0.4320,488.0,P,P
IMG-SENSOR-003,W01,-4,-47,1,100,10.85,0.4213,425.4,P,P
IMG-SENSOR-003,W01,-3,-47,1,100,11.25,0.4423,489.8,P,P
IMG-SENSOR-003,W01,-2,-47,1,100,11.30,0.4306,467.1,P,P
IMG-SENSOR-003,W01,-1,-47,1,100,10.49,0.4285,466.7,P,P
IMG-SENSOR-003,W01,0,-47,1,100,14.02,0.4390,473.1,P,P
IMG-SENSOR-003,W01,1,-47,1,100,10.97,0.4382,472.9,P,P
IMG-SENSOR-003,W01,2,-47,1,100,12.42,0.4375,501.3,P,P
IMG-SENSOR-003,W01,3,-47,1,100,10.32,0.4388,479.3,P,P
IMG-SENSOR-003,W01,4,-47,1,100,10.71,0.4729,458.8,P,P
IMG-SENSOR-003,W01,5,-47,1,100,13.14,0.4544,483.8,P,P
IMG-SENSOR-003,W01,6,-47,1,100,14.93,0.4214,494.8,P,P
IMG-SENSOR-003,W01,7,-47,4,401,46.09,0.5861,270.2,P,P
IMG-SENSOR-003,W01,8,-47,1,100,10.55,0.4706,498.8,P,P
IMG-SENSOR-003,W01,9,-47,1,100,10.07,0.4497,506.0,P,P
IMG-SENSOR-003,W01,-9,-46,1,100,14.04,0.4052,490.5,P,P
IMG-SENSOR-003,W01,-8,-46,1,100,11.11,0.4438,469.5,P,P
IMG-SENSOR-003,W01,-7,-46,1,100,14.00,0.4327,478.9,P,P
IMG-SENSOR-003,W01,-6,-46,1,100,9.86,0.4165,507.3,P,P
IMG-SENSOR-003,W01,-5,-46,1,100,13.62,0.4111,480.6,P,P
IMG-SENSOR-003,W01,-4,-46,1,100,11.91,0.4170,471.0,P,P
IMG-SENSOR-003,W01,-3,-46,1,100,15.04,0.4547,490.6,P,P
IMG-SENSOR-003,W01,-2,-46,1,100,10.94,0.3908,472.4,P,P
IMG-SENSOR-003,W01,-1,-46,1,100,13.70,0.4266,451.3,P,P
IMG-SENSOR-003,W01,0,-46,1,100,15.40,0.4311,503.4,P,P
IMG-SENSOR-003,W01,1,-46,1,100,12.79,0.4485,454.8,P,P
IMG-SENSOR-003,W01,2,-46,1,100,12.85,0.4292,485.8,P,P
IMG-SENSOR-003,W01,3,-46,1,100,10.39,0.4388,480.5,P,P
IMG-SENSOR-003,W01,4,-46,1,100,13.68,0.4494,498.5,P,P
IMG-SENSOR-003,W01,5,-46,1,100,12.58,0.4339,523.6,P,P
IMG-SENSOR-003,W01,6,-46,1,100,10.72,0.4303,482.4,F,P
IMG-SENSOR-003,W01,7,-46,1,100,14.03,0.4303,467.0,P,P
IMG-SENSOR-003,W01,8,-46,1,100,14.31,0.4416,487.6,P,P
IMG-SENSOR-003,W01,9,-46,1,100,10.86,0.4598,504.0,P,P
IMG-SENSOR-003,W01,-9,-45,1,100,10.51,0.3990,463.9,P,P
IMG-SENSOR-003,W01,-8,-45,1,100,14.75,0.4353,482.0,P,P
IMG-SENSOR-003,W01,-7,-45,1,100,12.89,0.4456,466.1,P,P
IMG-SENSOR-003,W01,-6,-45,1,100,13.72,0.4158,453.1,P,P
IMG-SENSOR-003,W01,-5,-45,1,100,12.97,0.4356,478.4,P,P
IMG-SENSOR-003,W01,-4,-45,1,100,14.71,0.4152,485.0,P,P
IMG-SENSOR-003,W01,-3,-45,1,100,11.41,0.4345,490.7,P,P
IMG-SENSOR-003,W01,-2,-45,1,100,11.68,0.4241,485.4,P,P
IMG-SENSOR-003,W01,-1,-45,1,100,14.00,0.4055,461.7,P,P
IMG-SENSOR-003,W01,0,-45,1,100,12.36,0.4162,476.2,P,P
IMG-SENSOR-003,W01,1,-45,1,100,11.52,0.4211,465.6,P,P
IMG-SENSOR-003,W01,2,-45,1,100,9.31,0.4372,501.0,P,P
IMG-SENSOR-003,W01,3,-45,1,100,15.38,0.4318,520.2,P,P
IMG-SENSOR-003,W01,4,-45,1,100,14.52,0.4633,487.7,P,P
IMG-SENSOR-003,W01,5,-45,1,100,13.02,0.4372,480.0,P,P
IMG-SENSOR-003,W01,6,-45,1,100,14.00,0.4421,521.9,P,P
IMG-SENSOR-003,W01,7,-45,1,100,13.25,0.4684,471.3,P,P
IMG-SENSOR-003,W01,8,-45,1,100,14.26,0.4642,499.5,P,P
IMG-SENSOR-003,W01,9,-45,1,100,12.21,0.4611,466.1,P,P
IMG-SENSOR-003,W01,-9,-44,1,100,13.65,0.4062,488.1,P,P
IMG-SENSOR-003,W01,-8,-44,1,100,13.01,0.4096,494.6,P,P
IMG-SENSOR-003,W01,-7,-44,1,100,12.90,0.4232,492.0,P,P
IMG-SENSOR-003,W01,-6,-44,1,100,13.72,0.4062,490.8,P,P
IMG-SENSOR-003,W01,-5,-44,1,100,12.51,0.4147,465.4,P,P
IMG-SENSOR-003,W01,-4,-44,1,100,12.58,0.3959,475.5,P,P
IMG-SENSOR-003,W01,-3,-44,1,100,16.19,0.4458,481.4,P,P
IMG-SENSOR-003,W01,-2,-44,1,100,17.04,0.4385,466.6,P,P
IMG-SENSOR-003,W01,-1,-44,1,100,14.80,0.4293,476.6,P,P
IMG-SENSOR-003,W01,0,-44,1,100,12.18,0.4353,456.2,P,P
IMG-SENSOR-003,W01,1,-44,1,100,10.14,0.4351,481.8,P,P
IMG-SENSOR-003,W01,2,-44,1,100,13.03,0.4497,482.8,P,P
IMG-SENSOR-003,W01,3,-44,1,100,11.93,0.4294,435.5,P,P
IMG-SENSOR-003,W01,4,-44,1,100,9.50,0.4215,494.8,P,P
IMG-SENSOR-003,W01,5,-44,1,100,12.05,0.4310,455.0,P,P
IMG-SENSOR-003,W01,6,-44,1,100,16.25,0.4223,475.2,P,P
IMG-SENSOR-003,W01,7,-44,1,100,12.06,0.4502,506.3,P,P
IMG-SENSOR-003,W01,8,-44,1,100,10.53,0.4872,471.3,P,P
IMG-SENSOR-003,W01,9,-44,1,100,13.21,0.4608,490.0,P,P
IMG-SENSOR-003,W01,-9,-43,1,100,11.22,0.4238,497.3,P,P
IMG-SENSOR-003,W01,-8,-43,1,100,13.31,0.4400,504.5,P,P
IMG-SENSOR-003,W01,-7,-43,1,100,12.72,0.4302,491.4,P,P
IMG-SENSOR-003,W01,-6,-43,1,100,12.22,0.4566,479.9,P,P
IMG-SENSOR-003,W01,-5,-43,1,100,12.13,0.4403,476.9,P,P
IMG-SENSOR-003,W01,-4,-43,1,100,13.33,0.4284,484.4,P,P
IMG-SENSOR-003,W01,-3,-43,1,100,12.86,0.4212,463.9,P,P
IMG-SENSOR-003,W01,-2,-43,1,100,13.91,0.4265,482.2,P,P
IMG-SENSOR-003,W01,-1,-43,1,100,13.15,0.4334,445.7,P,P
IMG-SENSOR-003,W01,0,-43,1,100,11.41,0.4402,484.8,P,P
IMG-SENSOR-003,W01,1,-43,1,100,10.31,0.4187,464.2,P,P
IMG-SENSOR-003,W01,2,-43,1,100,11.37,0.4336,499.1,P,P
IMG-SENSOR-003,W01,3,-43,1,100,13.92,0.4443,484.7,P,P
IMG-SENSOR-003,W01,4,-43,1,100,13.57,0.4515,505.5,P,P
IMG-SENSOR-003,W01,5,-43,1,100,12.58,0.4504,482.0,P,P
IMG-SENSOR-003,W01,6,-43,1,100,9.25,0.4535,504.1,P,P
IMG-SENSOR-003,W01,7,-43,1,100,12.22,0.4876,474.9,P,P
IMG-SENSOR-003,W01,8,-43,1,100,13.41,0.4591,467.1,P,P
IMG-SENSOR-003,W01,9,-43,1,100,16.81,0.4631,483.9,P,P
IMG-SENSOR-003,W01,-10,-42,1,100,8.93,0.4044,478.2,P,P
IMG-SENSOR-003,W01,-9,-42,1,100,11.08,0.4070,487.1,P,P
IMG-SENSOR-003,W01,-8,-42,1,100,10.64,0.4460,478.8,P,P
IMG-SENSOR-003,W01,-7,-42,1,100,13.36,0.4040,482.8,P,P
IMG-SENSOR-003,W01,-6,-42,1,100,13.75,0.4213,506.8,P,P
IMG-SENSOR-003,W01,-5,-42,1,100,13.51,0.4244,513.8,P,P
IMG-SENSOR-003,W01,-4,-42,1,100,10.08,0.4329,484.0,P,P
IMG-SENSOR-003,W01,-3,-42,1,100,9.81,0.4223,489.2,P,P
IMG-SENSOR-003,W01,-2,-42,1,100,12.79,0.4430,466.9,P,P
IMG-SENSOR-003,W01,-1,-42,1,100,14.85,0.4074,436.7,P,P
IMG-SENSOR-003,W01,0,-42,1,100,13.40,0.4342,487.9,P,P
IMG-SENSOR-003,W01,1,-42,1,100,11.04,0.4543,485.9,P,P
IMG-SENSOR-003,W01,2,-42,1,100,12.18,0.4762,495.3,P,P
IMG-SENSOR-003,W01,3,-42,1,100,13.85,0.4829,471.9,P,P
IMG-SENSOR-003,W01,4,-42,1,100,12.94,0.4244,477.5,P,P
IMG-SENSOR-003,W01,5,-42,1,100,14.64,0.4389,473.0,P,P
IMG-SENSOR-003,W01,6,-42,1,100,11.65,0.4579,448.1,P,P
IMG-SENSOR-003,W01,7,-42,1,100,13.40,0.4439,474.0,P,P
IMG-SENSOR-003,W01,8,-42,1,100,15.20,0.4422,481.3,P,P
IMG-SENSOR-003,W01,9,-42,1,100,14.34,0.4466,467.1,P,P
IMG-SENSOR-003,W01,10,-42,2,201,38.23,0.5771,396.5,F,P
IMG-SENSOR-003,W01,-10,-41,1,100,12.78,0.4138,511.8,P,P
IMG-SENSOR-003,W01,-9,-41,1,100,12.29,0.4293,515.1,P,P
IMG-SENSOR-003,W01,-8,-41,1,100,13.85,0.4099,463.7,P,P
IMG-SENSOR-003,W01,-7,-41,1,100,15.61,0.4197,484.6,P,P
IMG-SENSOR-003,W01,-6,-41,1,100,12.47,0.4195,469.0,P,P
IMG-SENSOR-003,W01,-5,-41,1,100,12.40,0.4237,468.6,P,P
IMG-SENSOR-003,W01,-4,-41,1,100,13.77,0.3957,452.8,P,P
IMG-SENSOR-003,W01,-3,-41,1,100,12.69,0.4407,490.0,P,P
IMG-SENSOR-003,W01,-2,-41,1,100,12.12,0.4381,449.5,P,P
IMG-SENSOR-003,W01,-1,-41,1,100,11.21,0.4338,476.4,P,P
IMG-SENSOR-003,W01,0,-41,1,100,10.81,0.4411,462.5,P,P
IMG-SENSOR-003,W01,1,-41,1,100,10.54,0.4394,478.9,P,P
IMG-SENSOR-003,W01,2,-41,1,100,11.46,0.4327,493.9,P,P
IMG-SENSOR-003,W01,3,-41,1,100,11.97,0.4518,489.5,P,P
IMG-SENSOR-003,W01,4,-41,1,100,12.07,0.4603,500.3,P,P
IMG-SENSOR-003,W01,5,-41,1,100,13.15,0.4060,505.0,P,P
IMG-SENSOR-003,W01,6,-41,1,100,10.48,0.4743,496.9,P,P
IMG-SENSOR-003,W01,7,-41,1,100,13.84,0.4463,452.3,P,P
IMG-SENSOR-003,W01,8,-41,1,100,10.83,0.4535,468.8,P,P
IMG-SENSOR-003,W01,9,-41,1,100,10.53,0.4569,459.4,P,P
IMG-SENSOR-003,W01,10,-41,1,100,14.11,0.4729,494.8,P,P
IMG-SENSOR-003,W01,-10,-40,1,100,12.81,0.4125,479.9,P,P
IMG-SENSOR-003,W01,-9,-40,1,100,13.38,0.4380,464.4,P,P
IMG-SENSOR-003,W01,-8,-40,1,100,13.52,0.4439,452.5,P,P
IMG-SENSOR-003,W01,-7,-40,1,100,13.38,0.4502,464.5,P,P
IMG-SENSOR-003,W01,-6,-40,1,100,14.29,0.4300,538.0,P,P
IMG-SENSOR-003,W01,-5,-40,1,100,13.54,0.4295,497.3,P,P
IMG-SENSOR-003,W01,-4,-40,1,100,11.24,0.4346,487.1,P,P
IMG-SENSOR-003,W01,-3,-40,1,100,11.43,0.4601,448.8,P,P
IMG-SENSOR-003,W01,-2,-40,1,100,14.03,0.4461,465.6,P,P
IMG-SENSOR-003,W01,-1,-40,1,100,11.03,0.4207,489.9,P,P
IMG-SENSOR-003,W01,0,-40,1,100,10.99,0.4400,440.4,P,P
IMG-SENSOR-003,W01,1,-40,1,100,10.64,0.4587,499.6,P,P
IMG-SENSOR-003,W01,2,-40,1,100,9.63,0.4493,489.1,P,P
IMG-SENSOR-003,W01,3,-40,1,100,12.57,0.4346,499.0,P,P
IMG-SENSOR-003,W01,4,-40,1,100,11.98,0.4241,465.5,P,P
IMG-SENSOR-003,W01,5,-40,1,100,14.93,0.4539,442.2,P,P
IMG-SENSOR-003,W01,6,-40,1,100,12.10,0.4771,456.1,P,P
IMG-SENSOR-003,W01,7,-40,1,100,10.08,0.4139,497.5,P,P
IMG-SENSOR-003,W01,8,-40,1,100,15.38,0.4580,494.3,P,P
IMG-SENSOR-003,W01,9,-40,1,100,11.41,0.4695,495.2,P,P
IMG-SENSOR-003,W01,10,-40,4,301,41.30,0.5918,400.2,F,P
IMG-SENSOR-003,W01,-10,-39,1,100,13.09,0.4222,457.3,P,P
IMG-SENSOR-003,W01,-9,-39,1,100,13.98,0.4078,471.9,P,P
IMG-SENSOR-003,W01,-8,-39,1,100,10.67,0.4171,504.6,P,P
IMG-SENSOR-003,W01,-7,-39,1,100,11.13,0.4271,472.0,P,P
IMG-SENSOR-003,W01,-6,-39,1,100,13.22,0.4397,466.8,P,P
IMG-SENSOR-003,W01,-5,-39,1,100,12.26,0.4440,487.7,P,P
IMG-SENSOR-003,W01,-4,-39,1,100,13.41,0.4251,474.6,P,P
IMG-SENSOR-003,W01,-3,-39,1,100,11.19,0.4370,500.4,P,P
IMG-SENSOR-003,W01,-2,-39,1,100,11.73,0.4664,458.5,P,P
IMG-SENSOR-003,W01,-1,-39,1,100,14.29,0.4705,484.7,P,P
IMG-SENSOR-003,W01,0,-39,1,100,12.03,0.4629,506.4,P,P
IMG-SENSOR-003,W01,1,-39,1,100,12.54,0.4244,455.7,P,P
IMG-SENSOR-003,W01,2,-39,1,100,14.23,0.4259,488.0,P,P
IMG-SENSOR-003,W01,3,-39,1,100,14.28,0.4607,490.8,P,P
IMG-SENSOR-003,W01,4,-39,1,100,11.79,0.4416,489.1,P,P
IMG-SENSOR-003,W01,5,-39,1,100,10.72,0.4581,456.6,P,P
IMG-SENSOR-003,W01,6,-39,1,100,12.96,0.4534,478.4,P,P
IMG-SENSOR-003,W01,7,-39,1,100,12.45,0.4515,454.7,P,P
IMG-SENSOR-003,W01,8,-39,1,100,13.04,0.4423,474.1,P,P
IMG-SENSOR-003,W01,9,-39,1,100,10.64,0.4530,481.2,P,P
IMG-SENSOR-003,W01,10,-39,1,100,17.28,0.4649,503.3,P,P
IMG-SENSOR-003,W01,-10,-38,1,100,14.49,0.4194,475.0,P,P
IMG-SENSOR-003,W01,-9,-38,1,100,10.27,0.4330,480.6,P,P
IMG-SENSOR-003,W01,-8,-38,1,100,12.58,0.4354,472.2,P,P
IMG-SENSOR-003,W01,-7,-38,1,100,12.00,0.4172,483.2,P,P
IMG-SENSOR-003,W01,-6,-38,1,100,9.15,0.4346,461.9,P,P
IMG-SENSOR-003,W01,-5,-38,1,100,10.71,0.4131,470.4,P,P
IMG-SENSOR-003,W01,-4,-38,1,100,10.08,0.4246,509.6,P,P
IMG-SENSOR-003,W01,-3,-38,1,100,11.59,0.4336,475.1,P,P
IMG-SENSOR-003,W01,-2,-38,2,201,49.37,0.5747,394.6,P,P
IMG-SENSOR-003,W01,-1,-38,1,100,14.02,0.4613,476.7,P,P
IMG-SENSOR-003,W01,0,-38,1,100,9.90,0.4262,475.0,P,P
IMG-SENSOR-003,W01,1,-38,1,100,13.31,0.4410,479.3,P,P
IMG-SENSOR-003,W01,2,-38,1,100,10.45,0.4596,464.4,P,P
IMG-SENSOR-003,W01,3,-38,1,100,13.33,0.4635,486.8,P,P
IMG-SENSOR-003,W01,4,-38,1,100,13.90,0.4542,465.5,P,P
IMG-SENSOR-003,W01,5,-38,1,100,12.54,0.4591,455.1,P,P
IMG-SENSOR-003,W01,6,-38,1,100,10.57,0.4504,478.0,P,P
IMG-SENSOR-003,W01,7,-38,1,100,13.00,0.4723,495.5,P,P
IMG-SENSOR-003,W01,8,-38,1,100,14.80,0.4563,496.4,P,P
IMG-SENSOR-003,W01,9,-38,1,100,11.92,0.4460,501.9,P,P
IMG-SENSOR-003,W01,10,-38,1,100,12.69,0.4586,483.0,P,P
IMG-SENSOR-003,W01,-10,-37,1,100,10.00,0.4132,483.2,P,P
IMG-SENSOR-003,W01,-9,-37,1,100,12.37,0.4282,475.0,P,P
IMG-SENSOR-003,W01,-8,-37,1,100,12.68,0.4318,483.4,P,P
IMG-SENSOR-003,W01,-7,-37,2,201,44.09,0.5557,301.0,P,P
IMG-SENSOR-003,W01,-6,-37,1,100,9.36,0.4485,522.6,P,P
IMG-SENSOR-003,W01,-5,-37,1,100,15.40,0.4027,486.2,P,P
IMG-SENSOR-003,W01,-4,-37,1,100,10.63,0.4499,452.8,P,P
IMG-SENSOR-003,W01,-3,-37,1,100,12.56,0.4289,495.1,P,P
IMG-SENSOR-003,W01,-2,-37,1,100,11.68,0.4261,507.8,P,P
IMG-SENSOR-003,W01,-1,-37,1,100,8.19,0.4337,475.2,P,P
IMG-SENSOR-003,W01,0,-37,1,100,15.89,0.4442,476.5,P,P
IMG-SENSOR-003,W01,1,-37,1,100,11.38,0.4490,466.6,P,P
IMG-SENSOR-003,W01,2,-37,1,100,9.48,0.4595,457.7,P,P
IMG-SENSOR-003,W01,3,-37,1,100,14.41,0.4388,486.3,P,P
IMG-SENSOR-003,W01,4,-37,2,401,65.60,0.6134,353.0,P,P
IMG-SENSOR-003,W01,5,-37,1,100,11.24,0.4694,467.7,P,P
IMG-SENSOR-003,W01,6,-37,1,100,12.11,0.4530,487.8,P,P
IMG-SENSOR-003,W01,7,-37,1,100,14.38,0.4623,497.0,P,P
IMG-SENSOR-003,W01,8,-37,1,100,14.94,0.4514,487.4,P,P
IMG-SENSOR-003,W01,9,-37,1,100,11.12,0.5025,484.6,P,P
IMG-SENSOR-003,W01,10,-37,1,100,9.71,0.4980,474.4,P,P
IMG-SENSOR-003,W01,-10,-36,1,100,11.38,0.4219,483.8,P,P
IMG-SENSOR-003,W01,-9,-36,1,100,17.27,0.3887,528.3,P,P
IMG-SENSOR-003,W01,-8,-36,1,100,16.08,0.4115,501.9,P,P
IMG-SENSOR-003,W01,-7,-36,1,100,15.24,0.4115,481.7,P,P
IMG-SENSOR-003,W01,-6,-36,1,100,14.35,0.4386,508.4,P,P
IMG-SENSOR-003,W01,-5,-36,1,100,9.48,0.4740,500.7,P,P
IMG-SENSOR-003,W01,-4,-36,1,100,13.03,0.4336,467.6,P,P
IMG-SENSOR-003,W01,-3,-36,1,100,9.98,0.4520,479.2,P,P
IMG-SENSOR-003,W01,-2,-36,1,100,14.89,0.4248,466.0,P,P
IMG-SENSOR-003,W01,-1,-36,1,100,12.83,0.4245,485.5,P,P
IMG-SENSOR-003,W01,0,-36,1,100,14.34,0.4522,485.7,P,P
IMG-SENSOR-003,W01,1,-36,1,100,14.68,0.4625,469.8,P,P
IMG-SENSOR-003,W01,2,-36,1,100,7.95,0.4618,468.6,P,P
IMG-SENSOR-003,W01,3,-36,1,100,12.64,0.4402,464.4,F,P
IMG-SENSOR-003,W01,4,-36,1,100,16.60,0.4272,490.2,P,P
IMG-SENSOR-003,W01,5,-36,1,100,14.99,0.4333,460.6,P,P
IMG-SENSOR-003,W01,6,-36,1,100,11.47,0.4451,477.4,P,P
IMG-SENSOR-003,W01,7,-36,1,100,12.88,0.4643,488.1,P,P
IMG-SENSOR-003,W01,8,-36,1,100,9.48,0.4411,454.2,P,P
IMG-SENSOR-003,W01,9,-36,1,100,15.97,0.4694,478.9,P,P
IMG-SENSOR-003,W01,10,-36,1,100,12.39,0.4706,477.2,P,P
IMG-SENSOR-003,W01,-10,-35,1,100,12.16,0.4496,463.6,P,P
IMG-SENSOR-003,W01,-9,-35,4,301,59.05,0.5739,262.6,P,P
IMG-SENSOR-003,W01,-8,-35,1,100,11.35,0.4488,502.1,P,P
IMG-SENSOR-003,W01,-7,-35,1,100,12.01,0.4191,453.0,P,P
IMG-SENSOR-003,W01,-6,-35,1,100,10.82,0.4376,474.1,P,P
IMG-SENSOR-003,W01,-5,-35,1,100,14.93,0.4759,468.1,P,P
IMG-SENSOR-003,W01,-4,-35,1,100,15.48,0.4543,489.8,P,P
