LID,WID,COL,ROW,H_BIN,S_BIN
MEM-2025-LOT7,M01,11,-32,1,10
MEM-2025-LOT7,M01,12,-32,1,10
MEM-2025-LOT7,M01,13,-32,1,10
MEM-2025-LOT7,M01,14,-32,1,10
MEM-2025-LOT7,M01,15,-32,1,10
MEM-2025-LOT7,M01,16,-32,1,10
MEM-2025-LOT7,M01,17,-32,1,10
MEM-2025-LOT7,M01,18,-32,1,10
MEM-2025-LOT7,M01,19,-32,1,10
MEM-2025-LOT7,M01,20,-32,1,10
MEM-2025-LOT7,M01,21,-32,1,10
MEM-2025-LOT7,M01,22,-32,4,21
MEM-2025-LOT7,M01,23,-32,1,10
MEM-2025-LOT7,M01,24,-32,4,31
MEM-2025-LOT7,M01,-24,-31,1,10
MEM-2025-LOT7,M01,-23,-31,1,10
MEM-2025-LOT7,M01,-22,-31,4,22
MEM-2025-LOT7,M01,-21,-31,1,10
MEM-2025-LOT7,M01,-20,-31,1,10
MEM-2025-LOT7,M01,-19,-31,1,10
MEM-2025-LOT7,M01,-18,-31,1,10
MEM-2025-LOT7,M01,-17,-31,1,10
MEM-2025-LOT7,M01,-16,-31,1,10
MEM-2025-LOT7,M01,-15,-31,1,10
MEM-2025-LOT7,M01,-14,-31,1,10
MEM-2025-LOT7,M01,-13,-31,1,10
MEM-2025-LOT7,M01,-12,-31,1,10
MEM-2025-LOT7,M01,-11,-31,1,10
MEM-2025-LOT7,M01,-10,-31,1,10
MEM-2025-LOT7,M01,-9,-31,1,10
MEM-2025-LOT7,M01,-8,-31,1,10
MEM-2025-LOT7,M01,-7,-31,1,10
MEM-2025-LOT7,M01,-6,-31,1,10
MEM-2025-LOT7,M01,-5,-31,1,10
MEM-2025-LOT7,M01,-4,-31,4,30
MEM-2025-LOT7,M01,-3,-31,1,10
MEM-2025-LOT7,M01,-2,-31,1,10
MEM-2025-LOT7,M01,-1,-31,1,10
MEM-2025-LOT7,M01,0,-31,1,10
MEM-2025-LOT7,M01,1,-31,1,10
MEM-2025-LOT7,M01,2,-31,1,10
MEM-2025-LOT7,M01,3,-31,1,10
MEM-2025-LOT7,M01,4,-31,1,10
MEM-2025-LOT7,M01,5,-31,1,10
MEM-2025-LOT7,M01,6,-31,1,10
MEM-2025-LOT7,M01,7,-31,2,21
MEM-2025-LOT7,M01,8,-31,1,10
MEM-2025-LOT7,M01,9,-31,1,10
MEM-2025-LOT7,M01,10,-31,1,10
MEM-2025-LOT7,M01,11,-31,1,10
MEM-2025-LOT7,M01,12,-31,1,10
MEM-2025-LOT7,M01,13,-31,1,10
MEM-2025-LOT7,M01,14,-31,1,10
MEM-2025-LOT7,M01,15,-31,1,10
MEM-2025-LOT7,M01,16,-31,1,10
MEM-2025-LOT7,M01,17,-31,1,10
MEM-2025-LOT7,M01,18,-31,1,10
MEM-2025-LOT7,M01,19,-31,1,10
MEM-2025-LOT7,M01,20,-31,1,10
MEM-2025-LOT7,M01,21,-31,1,10
MEM-2025-LOT7,M01,22,-31,2,31
MEM-2025-LOT7,M01,23,-31,1,10
MEM-2025-LOT7,M01,24,-31,2,31
MEM-2025-LOT7,M01,-25,-30,1,10
MEM-2025-LOT7,M01,-24,-30,1,10
MEM-2025-LOT7,M01,-23,-30,3,21
MEM-2025-LOT7,M01,-22,-30,1,10
MEM-2025-LOT7,M01,-21,-30,1,10
MEM-2025-LOT7,M01,-20,-30,1,10
MEM-2025-LOT7,M01,-19,-30,2,21
MEM-2025-LOT7,M01,-18,-30,1,10
MEM-2025-LOT7,M01,-17,-30,1,10
MEM-2025-LOT7,M01,-16,-30,1,10
MEM-2025-LOT7,M01,-15,-30,1,10
MEM-2025-LOT7,M01,-14,-30,1,10
MEM-2025-LOT7,M01,-13,-30,1,10
MEM-2025-LOT7,M01,-12,-30,1,10
MEM-2025-LOT7,M01,-11,-30,1,10
MEM-2025-LOT7,M01,-10,-30,1,10
MEM-2025-LOT7,M01,-9,-30,1,10
MEM-2025-LOT7,M01,-8,-30,1,10
MEM-2025-LOT7,M01,-7,-30,1,10
MEM-2025-LOT7,M01,-6,-30,1,10
MEM-2025-LOT7,M01,-5,-30,1,10
MEM-2025-LOT7,M01,-4,-30,1,10
MEM-2025-LOT7,M01,-3,-30,1,10
MEM-2025-LOT7,M01,-2,-30,1,10
MEM-2025-LOT7,M01,-1,-30,1,10
MEM-2025-LOT7,M01,0,-30,1,10
MEM-2025-LOT7,M01,1,-30,1,10
MEM-2025-LOT7,M01,2,-30,1,10
MEM-2025-LOT7,M01,3,-30,1,10
MEM-2025-LOT7,M01,4,-30,1,10
MEM-2025-LOT7,M01,5,-30,1,10
MEM-2025-LOT7,M01,6,-30,1,10
MEM-2025-LOT7,M01,7,-30,1,10
MEM-2025-LOT7,M01,8,-30,1,10
MEM-2025-LOT7,M01,9,-30,1,10
MEM-2025-LOT7,M01,10,-30,1,10
MEM-2025-LOT7,M01,11,-30,1,10
MEM-2025-LOT7,M01,12,-30,1,10
MEM-2025-LOT7,M01,13,-30,1,10
MEM-2025-LOT7,M01,14,-30,1,10
MEM-2025-LOT7,M01,15,-30,1,10
MEM-2025-LOT7,M01,16,-30,1,10
MEM-2025-LOT7,M01,17,-30,1,10
MEM-2025-LOT7,M01,18,-30,1,10
MEM-2025-LOT7,M01,19,-30,2,21
MEM-2025-LOT7,M01,20,-30,3,21
MEM-2025-LOT7,M01,21,-30,2,31
MEM-2025-LOT7,M01,22,-30,3,30
MEM-2025-LOT7,M01,23,-30,1,10
MEM-2025-LOT7,M01,24,-30,4,20
MEM-2025-LOT7,M01,25,-30,2,30
MEM-2025-LOT7,M01,-25,-29,1,10
MEM-2025-LOT7,M01,-24,-29,2,30
MEM-2025-LOT7,M01,-23,-29,2,21
MEM-2025-LOT7,M01,-22,-29,2,21
MEM-2025-LOT7,M01,-21,-29,1,10
MEM-2025-LOT7,M01,-20,-29,1,10
MEM-2025-LOT7,M01,-19,-29,1,10
MEM-2025-LOT7,M01,-18,-29,1,10
MEM-2025-LOT7,M01,-17,-29,1,10
MEM-2025-LOT7,M01,-16,-29,1,10
MEM-2025-LOT7,M01,-15,-29,1,10
MEM-2025-LOT7,M01,-14,-29,1,10
MEM-2025-LOT7,M01,-13,-29,1,10
MEM-2025-LOT7,M01,-12,-29,1,10
MEM-2025-LOT7,M01,-11,-29,1,10
MEM-2025-LOT7,M01,-10,-29,1,10
MEM-2025-LOT7,M01,-9,-29,1,10
MEM-2025-LOT7,M01,-8,-29,1,10
MEM-2025-LOT7,M01,-7,-29,1,10
MEM-2025-LOT7,M01,-6,-29,1,10
MEM-2025-LOT7,M01,-5,-29,1,10
MEM-2025-LOT7,M01,-4,-29,1,10
MEM-2025-LOT7,M01,-3,-29,1,10
MEM-2025-LOT7,M01,-2,-29,1,10
MEM-2025-LOT7,M01,-1,-29,2,31
MEM-2025-LOT7,M01,0,-29,1,10
MEM-2025-LOT7,M01,1,-29,1,10
MEM-2025-LOT7,M01,2,-29,1,10
MEM-2025-LOT7,M01,3,-29,1,10
MEM-2025-LOT7,M01,4,-29,1,10
MEM-2025-LOT7,M01,5,-29,1,10
MEM-2025-LOT7,M01,6,-29,1,10
MEM-2025-LOT7,M01,7,-29,1,10
MEM-2025-LOT7,M01,8,-29,1,10
MEM-2025-LOT7,M01,9,-29,1,10
MEM-2025-LOT7,M01,10,-29,1,10
MEM-2025-LOT7,M01,11,-29,1,10
MEM-2025-LOT7,M01,12,-29,1,10
MEM-2025-LOT7,M01,13,-29,1,10
MEM-2025-LOT7,M01,14,-29,1,10
MEM-2025-LOT7,M01,15,-29,1,10
MEM-2025-LOT7,M01,16,-29,1,10
MEM-2025-LOT7,M01,17,-29,1,10
MEM-2025-LOT7,M01,18,-29,1,10
MEM-2025-LOT7,M01,19,-29,1,10
MEM-2025-LOT7,M01,20,-29,2,31
MEM-2025-LOT7,M01,21,-29,2,31
MEM-2025-LOT7,M01,22,-29,2,30
MEM-2025-LOT7,M01,23,-29,3,22
MEM-2025-LOT7,M01,24,-29,4,21
MEM-2025-LOT7,M01,25,-29,1,10
MEM-2025-LOT7,M01,-26,-28,1,10
MEM-2025-LOT7,M01,-25,-28,1,10
MEM-2025-LOT7,M01,-24,-28,3,20
MEM-2025-LOT7,M01,-23,-28,1,10
MEM-2025-LOT7,M01,-22,-28,1,10
MEM-2025-LOT7,M01,-21,-28,1,10
MEM-2025-LOT7,M01,-20,-28,2,22
MEM-2025-LOT7,M01,-19,-28,1,10
MEM-2025-LOT7,M01,-18,-28,1,10
MEM-2025-LOT7,M01,-17,-28,1,10
MEM-2025-LOT7,M01,-16,-28,1,10
MEM-2025-LOT7,M01,-15,-28,1,10
MEM-2025-LOT7,M01,-14,-28,1,10
MEM-2025-LOT7,M01,-13,-28,1,10
MEM-2025-LOT7,M01,-12,-28,1,10
MEM-2025-LOT7,M01,-11,-28,1,10
MEM-2025-LOT7,M01,-10,-28,1,10
MEM-2025-LOT7,M01,-9,-28,1,10
MEM-2025-LOT7,M01,-8,-28,1,10
MEM-2025-LOT7,M01,-7,-28,1,10
MEM-2025-LOT7,M01,-6,-28,1,10
MEM-2025-LOT7,M01,-5,-28,1,10
MEM-2025-LOT7,M01,-4,-28,1,10
MEM-2025-LOT7,M01,-3,-28,1,10
MEM-2025-LOT7,M01,-2,-28,1,10
MEM-2025-LOT7,M01,-1,-28,1,10
MEM-2025-LOT7,M01,0,-28,1,10
MEM-2025-LOT7,M01,1,-28,1,10
MEM-2025-LOT7,M01,2,-28,1,10
MEM-2025-LOT7,M01,3,-28,1,10
MEM-2025-LOT7,M01,4,-28,1,10
MEM-2025-LOT7,M01,5,-28,1,10
MEM-2025-LOT7,M01,6,-28,1,10
MEM-2025-LOT7,M01,7,-28,1,10
MEM-2025-LOT7,M01,8,-28,1,10
MEM-2025-LOT7,M01,9,-28,1,10
MEM-2025-LOT7,M01,10,-28,1,10
MEM-2025-LOT7,M01,11,-28,1,10
MEM-2025-LOT7,M01,12,-28,1,10
MEM-2025-LOT7,M01,13,-28,1,10
MEM-2025-LOT7,M01,14,-28,1,10
MEM-2025-LOT7,M01,15,-28,1,10
MEM-2025-LOT7,M01,16,-28,1,10
MEM-2025-LOT7,M01,17,-28,1,10
MEM-2025-LOT7,M01,18,-28,1,10
MEM-2025-LOT7,M01,19,-28,1,10
MEM-2025-LOT7,M01,20,-28,1,10
MEM-2025-LOT7,M01,21,-28,1,10
MEM-2025-LOT7,M01,22,-28,2,31
MEM-2025-LOT7,M01,23,-28,1,10
MEM-2025-LOT7,M01,24,-28,1,10
MEM-2025-LOT7,M01,25,-28,1,10
MEM-2025-LOT7,M01,26,-28,2,31
MEM-2025-LOT7,M01,-26,-27,1,10
MEM-2025-LOT7,M01,-25,-27,3,22
MEM-2025-LOT7,M01,-24,-27,2,20
MEM-2025-LOT7,M01,-23,-27,2,20
MEM-2025-LOT7,M01,-22,-27,2,21
MEM-2025-LOT7,M01,-21,-27,3,30
MEM-2025-LOT7,M01,-20,-27,1,10
MEM-2025-LOT7,M01,-19,-27,1,10
MEM-2025-LOT7,M01,-18,-27,1,10
MEM-2025-LOT7,M01,-17,-27,1,10
MEM-2025-LOT7,M01,-16,-27,1,10
MEM-2025-LOT7,M01,-15,-27,1,10
MEM-2025-LOT7,M01,-14,-27,1,10
MEM-2025-LOT7,M01,-13,-27,1,10
MEM-2025-LOT7,M01,-12,-27,1,10
MEM-2025-LOT7,M01,-11,-27,1,10
MEM-2025-LOT7,M01,-10,-27,1,10
MEM-2025-LOT7,M01,-9,-27,1,10
MEM-2025-LOT7,M01,-8,-27,1,10
MEM-2025-LOT7,M01,-7,-27,1,10
MEM-2025-LOT7,M01,-6,-27,1,10
MEM-2025-LOT7,M01,-5,-27,1,10
MEM-2025-LOT7,M01,-4,-27,1,10
MEM-2025-LOT7,M01,-3,-27,1,10
MEM-2025-LOT7,M01,-2,-27,1,10
MEM-2025-LOT7,M01,-1,-27,1,10
MEM-2025-LOT7,M01,0,-27,1,10
MEM-2025-LOT7,M01,1,-27,1,10
MEM-2025-LOT7,M01,2,-27,1,10
MEM-2025-LOT7,M01,3,-27,1,10
MEM-2025-LOT7,M01,4,-27,1,10
MEM-2025-LOT7,M01,5,-27,1,10
MEM-2025-LOT7,M01,6,-27,1,10
MEM-2025-LOT7,M01,7,-27,1,10
MEM-2025-LOT7,M01,8,-27,1,10
MEM-2025-LOT7,M01,9,-27,1,10
MEM-2025-LOT7,M01,10,-27,1,10
MEM-2025-LOT7,M01,11,-27,1,10
MEM-2025-LOT7,M01,12,-27,1,10
MEM-2025-LOT7,M01,13,-27,1,10
MEM-2025-LOT7,M01,14,-27,1,10
MEM-2025-LOT7,M01,15,-27,1,10
MEM-2025-LOT7,M01,16,-27,1,10
MEM-2025-LOT7,M01,17,-27,1,10
MEM-2025-LOT7,M01,18,-27,1,10
MEM-2025-LOT7,M01,19,-27,1,10
MEM-2025-LOT7,M01,20,-27,1,10
MEM-2025-LOT7,M01,21,-27,1,10
MEM-2025-LOT7,M01,22,-27,1,10
MEM-2025-LOT7,M01,23,-27,3,21
MEM-2025-LOT7,M01,24,-27,1,10
MEM-2025-LOT7,M01,25,-27,1,10
MEM-2025-LOT7,M01,26,-27,1,10
MEM-2025-LOT7,M01,-27,-26,1,10
MEM-2025-LOT7,M01,-26,-26,4,31
MEM-2025-LOT7,M01,-25,-26,3,30
MEM-2025-LOT7,M01,-24,-26,4,20
MEM-2025-LOT7,M01,-23,-26,1,10
MEM-2025-LOT7,M01,-22,-26,1,10
MEM-2025-LOT7,M01,-21,-26,1,10
MEM-2025-LOT7,M01,-20,-26,3,22
MEM-2025-LOT7,M01,-19,-26,1,10
MEM-2025-LOT7,M01,-18,-26,1,10
MEM-2025-LOT7,M01,-17,-26,1,10
MEM-2025-LOT7,M01,-16,-26,1,10
MEM-2025-LOT7,M01,-15,-26,1,10
MEM-2025-LOT7,M01,-14,-26,1,10
MEM-2025-LOT7,M01,-13,-26,1,10
MEM-2025-LOT7,M01,-12,-26,1,10
MEM-2025-LOT7,M01,-11,-26,1,10
MEM-2025-LOT7,M01,-10,-26,1,10
MEM-2025-LOT7,M01,-9,-26,1,10
MEM-2025-LOT7,M01,-8,-26,1,10
MEM-2025-LOT7,M01,-7,-26,1,10
MEM-2025-LOT7,M01,-6,-26,1,10
MEM-2025-LOT7,M01,-5,-26,1,10
MEM-2025-LOT7,M01,-4,-26,1,10
MEM-2025-LOT7,M01,-3,-26,1,10
MEM-2025-LOT7,M01,-2,-26,1,10
MEM-2025-LOT7,M01,-1,-26,1,10
MEM-2025-LOT7,M01,0,-26,1,10
MEM-2025-LOT7,M01,1,-26,1,10
MEM-2025-LOT7,M01,2,-26,1,10
MEM-2025-LOT7,M01,3,-26,1,10
MEM-2025-LOT7,M01,4,-26,1,10
MEM-2025-LOT7,M01,5,-26,1,10
MEM-2025-LOT7,M01,6,-26,1,10
MEM-2025-LOT7,M01,7,-26,1,10
MEM-2025-LOT7,M01,8,-26,1,10
MEM-2025-LOT7,M01,9,-26,1,10
MEM-2025-LOT7,M01,10,-26,1,10
MEM-2025-LOT7,M01,11,-26,1,10
MEM-2025-LOT7,M01,12,-26,1,10
MEM-2025-LOT7,M01,13,-26,1,10
MEM-2025-LOT7,M01,14,-26,1,10
MEM-2025-LOT7,M01,15,-26,1,10
MEM-2025-LOT7,M01,16,-26,1,10
MEM-2025-LOT7,M01,17,-26,1,10
MEM-2025-LOT7,M01,18,-26,1,10
MEM-2025-LOT7,M01,19,-26,1,10
MEM-2025-LOT7,M01,20,-26,1,10
MEM-2025-LOT7,M01,21,-26,1,10
MEM-2025-LOT7,M01,22,-26,1,10
MEM-2025-LOT7,M01,23,-26,3,30
MEM-2025-LOT7,M01,24,-26,2,30
MEM-2025-LOT7,M01,25,-26,3,21
MEM-2025-LOT7,M01,26,-26,2,20
MEM-2025-LOT7,M01,27,-26,1,10
MEM-2025-LOT7,M01,-27,-25,1,10
MEM-2025-LOT7,M01,-26,-25,2,30
MEM-2025-LOT7,M01,-25,-25,1,10
MEM-2025-LOT7,M01,-24,-25,1,10
MEM-2025-LOT7,M01,-23,-25,3,31
MEM-2025-LOT7,M01,-22,-25,1,10
MEM-2025-LOT7,M01,-21,-25,1,10
MEM-2025-LOT7,M01,-20,-25,1,10
MEM-2025-LOT7,M01,-19,-25,1,10
MEM-2025-LOT7,M01,-18,-25,1,10
MEM-2025-LOT7,M01,-17,-25,1,10
MEM-2025-LOT7,M01,-16,-25,1,10
MEM-2025-LOT7,M01,-15,-25,1,10
MEM-2025-LOT7,M01,-14,-25,1,10
MEM-2025-LOT7,M01,-13,-25,1,10
MEM-2025-LOT7,M01,-12,-25,1,10
MEM-2025-LOT7,M01,-11,-25,1,10
MEM-2025-LOT7,M01,-10,-25,1,10
MEM-2025-LOT7,M01,-9,-25,1,10
MEM-2025-LOT7,M01,-8,-25,1,10
MEM-2025-LOT7,M01,-7,-25,1,10
MEM-2025-LOT7,M01,-6,-25,1,10
MEM-2025-LOT7,M01,-5,-25,1,10
MEM-2025-LOT7,M01,-4,-25,1,10
MEM-2025-LOT7,M01,-3,-25,1,10
MEM-2025-LOT7,M01,-2,-25,1,10
MEM-2025-LOT7,M01,-1,-25,1,10
MEM-2025-LOT7,M01,0,-25,2,30
MEM-2025-LOT7,M01,1,-25,1,10
MEM-2025-LOT7,M01,2,-25,1,10
MEM-2025-LOT7,M01,3,-25,1,10
MEM-2025-LOT7,M01,4,-25,1,10
MEM-2025-LOT7,M01,5,-25,1,10
MEM-2025-LOT7,M01,6,-25,2,31
MEM-2025-LOT7,M01,7,-25,1,10
MEM-2025-LOT7,M01,8,-25,1,10
MEM-2025-LOT7,M01,9,-25,1,10
MEM-2025-LOT7,M01,10,-25,1,10
MEM-2025-LOT7,M01,11,-25,1,10
MEM-2025-LOT7,M01,12,-25,1,10
MEM-2025-LOT7,M01,13,-25,1,10
MEM-2025-LOT7,M01,14,-25,1,10
MEM-2025-LOT7,M01,15,-25,1,10
MEM-2025-LOT7,M01,16,-25,1,10
MEM-2025-LOT7,M01,17,-25,1,10
MEM-2025-LOT7,M01,18,-25,1,10
MEM-2025-LOT7,M01,19,-25,1,10
MEM-2025-LOT7,M01,20,-25,1,10
MEM-2025-LOT7,M01,21,-25,1,10
MEM-2025-LOT7,M01,22,-25,1,10
MEM-2025-LOT7,M01,23,-25,3,30
MEM-2025-LOT7,M01,24,-25,1,10
MEM-2025-LOT7,M01,25,-25,1,10
MEM-2025-LOT7,M01,26,-25,2,30
MEM-2025-LOT7,M01,27,-25,1,10
MEM-2025-LOT7,M01,-28,-24,2,30
MEM-2025-LOT7,M01,-27,-24,2,31
MEM-2025-LOT7,M01,-26,-24,1,10
MEM-2025-LOT7,M01,-25,-24,1,10
MEM-2025-LOT7,M01,-24,-24,2,31
MEM-2025-LOT7,M01,-23,-24,3,31
MEM-2025-LOT7,M01,-22,-24,1,10
MEM-2025-LOT7,M01,-21,-24,1,10
MEM-2025-LOT7,M01,-20,-24,1,10
MEM-2025-LOT7,M01,-19,-24,1,10
MEM-2025-LOT7,M01,-18,-24,1,10
MEM-2025-LOT7,M01,-17,-24,1,10
MEM-2025-LOT7,M01,-16,-24,1,10
MEM-2025-LOT7,M01,-15,-24,1,10
MEM-2025-LOT7,M01,-14,-24,1,10
MEM-2025-LOT7,M01,-13,-24,4,20
MEM-2025-LOT7,M01,-12,-24,1,10
MEM-2025-LOT7,M01,-11,-24,1,10
MEM-2025-LOT7,M01,-10,-24,1,10
MEM-2025-LOT7,M01,-9,-24,1,10
MEM-2025-LOT7,M01,-8,-24,1,10
MEM-2025-LOT7,M01,-7,-24,1,10
MEM-2025-LOT7,M01,-6,-24,1,10
MEM-2025-LOT7,M01,-5,-24,1,10
MEM-2025-LOT7,M01,-4,-24,1,10
MEM-2025-LOT7,M01,-3,-24,1,10
MEM-2025-LOT7,M01,-2,-24,1,10
MEM-2025-LOT7,M01,-1,-24,1,10
MEM-2025-LOT7,M01,0,-24,1,10
MEM-2025-LOT7,M01,1,-24,1,10
MEM-2025-LOT7,M01,2,-24,1,10
MEM-2025-LOT7,M01,3,-24,1,10
MEM-2025-LOT7,M01,4,-24,1,10
MEM-2025-LOT7,M01,5,-24,1,10
MEM-2025-LOT7,M01,6,-24,4,30
MEM-2025-LOT7,M01,7,-24,1,10
MEM-2025-LOT7,M01,8,-24,1,10
MEM-2025-LOT7,M01,9,-24,2,30
MEM-2025-LOT7,M01,10,-24,1,10
MEM-2025-LOT7,M01,11,-24,1,10
MEM-2025-LOT7,M01,12,-24,2,21
MEM-2025-LOT7,M01,13,-24,1,10
MEM-2025-LOT7,M01,14,-24,1,10
MEM-2025-LOT7,M01,15,-24,1,10
MEM-2025-LOT7,M01,16,-24,1,10
MEM-2025-LOT7,M01,17,-24,1,10
MEM-2025-LOT7,M01,18,-24,1,10
MEM-2025-LOT7,M01,19,-24,1,10
MEM-2025-LOT7,M01,20,-24,1,10
MEM-2025-LOT7,M01,21,-24,1,10
MEM-2025-LOT7,M01,22,-24,1,10
MEM-2025-LOT7,M01,23,-24,2,22
MEM-2025-LOT7,M01,24,-24,2,21
MEM-2025-LOT7,M01,25,-24,1,10
MEM-2025-LOT7,M01,26,-24,1,10
MEM-2025-LOT7,M01,27,-24,2,31
MEM-2025-LOT7,M01,28,-24,1,10
MEM-2025-LOT7,M01,-28,-23,1,10
MEM-2025-LOT7,M01,-27,-23,1,10
MEM-2025-LOT7,M01,-26,-23,2,30
MEM-2025-LOT7,M01,-25,-23,1,10
MEM-2025-LOT7,M01,-24,-23,1,10
MEM-2025-LOT7,M01,-23,-23,1,10
MEM-2025-LOT7,M01,-22,-23,1,10
MEM-2025-LOT7,M01,-21,-23,1,10
MEM-2025-LOT7,M01,-20,-23,1,10
MEM-2025-LOT7,M01,-19,-23,1,10
MEM-2025-LOT7,M01,-18,-23,1,10
MEM-2025-LOT7,M01,-17,-23,3,30
MEM-2025-LOT7,M01,-16,-23,2,30
MEM-2025-LOT7,M01,-15,-23,1,10
MEM-2025-LOT7,M01,-14,-23,1,10
MEM-2025-LOT7,M01,-13,-23,1,10
MEM-2025-LOT7,M01,-12,-23,1,10
MEM-2025-LOT7,M01,-11,-23,1,10
MEM-2025-LOT7,M01,-10,-23,1,10
MEM-2025-LOT7,M01,-9,-23,1,10
MEM-2025-LOT7,M01,-8,-23,1,10
MEM-2025-LOT7,M01,-7,-23,1,10
MEM-2025-LOT7,M01,-6,-23,1,10
MEM-2025-LOT7,M01,-5,-23,4,31
MEM-2025-LOT7,M01,-4,-23,1,10
MEM-2025-LOT7,M01,-3,-23,1,10
MEM-2025-LOT7,M01,-2,-23,1,10
MEM-2025-LOT7,M01,-1,-23,1,10
MEM-2025-LOT7,M01,0,-23,1,10
MEM-2025-LOT7,M01,1,-23,1,10
MEM-2025-LOT7,M01,2,-23,1,10
MEM-2025-LOT7,M01,3,-23,1,10
MEM-2025-LOT7,M01,4,-23,1,10
MEM-2025-LOT7,M01,5,-23,1,10
MEM-2025-LOT7,M01,6,-23,1,10
MEM-2025-LOT7,M01,7,-23,1,10
MEM-2025-LOT7,M01,8,-23,1,10
MEM-2025-LOT7,M01,9,-23,1,10
MEM-2025-LOT7,M01,10,-23,1,10
MEM-2025-LOT7,M01,11,-23,1,10
MEM-2025-LOT7,M01,12,-23,1,10
MEM-2025-LOT7,M01,13,-23,1,10
MEM-2025-LOT7,M01,14,-23,1,10
MEM-2025-LOT7,M01,15,-23,1,10
MEM-2025-LOT7,M01,16,-23,1,10
MEM-2025-LOT7,M01,17,-23,1,10
MEM-2025-LOT7,M01,18,-23,1,10
MEM-2025-LOT7,M01,19,-23,1,10
MEM-2025-LOT7,M01,20,-23,1,10
MEM-2025-LOT7,M01,21,-23,1,10
MEM-2025-LOT7,M01,22,-23,1,10
MEM-2025-LOT7,M01,23,-23,1,10
MEM-2025-LOT7,M01,24,-23,2,31
MEM-2025-LOT7,M01,25,-23,1,10
MEM-2025-LOT7,M01,26,-23,1,10
MEM-2025-LOT7,M01,27,-23,1,10
MEM-2025-LOT7,M01,28,-23,2,22
MEM-2025-LOT7,M01,-28,-22,3,20
MEM-2025-LOT7,M01,-27,-22,1,10
MEM-2025-LOT7,M01,-26,-22,3,31
MEM-2025-LOT7,M01,-25,-22,1,10
MEM-2025-LOT7,M01,-24,-22,1,10
MEM-2025-LOT7,M01,-23,-22,1,10
MEM-2025-LOT7,M01,-22,-22,1,10
MEM-2025-LOT7,M01,-21,-22,1,10
MEM-2025-LOT7,M01,-20,-22,1,10
MEM-2025-LOT7,M01,-19,-22,1,10
MEM-2025-LOT7,M01,-18,-22,1,10
MEM-2025-LOT7,M01,-17,-22,1,10
MEM-2025-LOT7,M01,-16,-22,1,10
MEM-2025-LOT7,M01,-15,-22,1,10
MEM-2025-LOT7,M01,-14,-22,1,10
MEM-2025-LOT7,M01,-13,-22,1,10
MEM-2025-LOT7,M01,-12,-22,1,10
MEM-2025-LOT7,M01,-11,-22,1,10
MEM-2025-LOT7,M01,-10,-22,1,10
MEM-2025-LOT7,M01,-9,-22,1,10
MEM-2025-LOT7,M01,-8,-22,1,10
MEM-2025-LOT7,M01,-7,-22,1,10
MEM-2025-LOT7,M01,-6,-22,1,10
MEM-2025-LOT7,M01,-5,-22,1,10
MEM-2025-LOT7,M01,-4,-22,1,10
MEM-2025-LOT7,M01,-3,-22,1,10
MEM-2025-LOT7,M01,-2,-22,1,10
MEM-2025-LOT7,M01,-1,-22,1,10
MEM-2025-LOT7,M01,0,-22,1,10
MEM-2025-LOT7,M01,1,-22,1,10
MEM-2025-LOT7,M01,2,-22,1,10
MEM-2025-LOT7,M01,3,-22,1,10
MEM-2025-LOT7,M01,4,-22,1,10
MEM-2025-LOT7,M01,5,-22,1,10
MEM-2025-LOT7,M01,6,-22,1,10
MEM-2025-LOT7,M01,7,-22,1,10
MEM-2025-LOT7,M01,8,-22,1,10
MEM-2025-LOT7,M01,9,-22,1,10
MEM-2025-LOT7,M01,10,-22,1,10
MEM-2025-LOT7,M01,11,-22,1,10
MEM-2025-LOT7,M01,12,-22,1,10
MEM-2025-LOT7,M01,13,-22,1,10
MEM-2025-LOT7,M01,14,-22,1,10
MEM-2025-LOT7,M01,15,-22,1,10
MEM-2025-LOT7,M01,16,-22,1,10
MEM-2025-LOT7,M01,17,-22,2,30
MEM-2025-LOT7,M01,18,-22,1,10
MEM-2025-LOT7,M01,19,-22,1,10
MEM-2025-LOT7,M01,20,-22,1,10
MEM-2025-LOT7,M01,21,-22,1,10
MEM-2025-LOT7,M01,22,-22,1,10
MEM-2025-LOT7,M01,23,-22,1,10
MEM-2025-LOT7,M01,24,-22,2,21
MEM-2025-LOT7,M01,25,-22,2,21
MEM-2025-LOT7,M01,26,-22,2,30
MEM-2025-LOT7,M01,27,-22,2,31
MEM-2025-LOT7,M01,28,-22,2,30
MEM-2025-LOT7,M01,-29,-21,1,10
MEM-2025-LOT7,M01,-28,-21,1,10
MEM-2025-LOT7,M01,-27,-21,2,30
MEM-2025-LOT7,M01,-26,-21,2,20
MEM-2025-LOT7,M01,-25,-21,1,10
MEM-2025-LOT7,M01,-24,-21,1,10
MEM-2025-LOT7,M01,-23,-21,1,10
MEM-2025-LOT7,M01,-22,-21,1,10
MEM-2025-LOT7,M01,-21,-21,1,10
MEM-2025-LOT7,M01,-20,-21,3,31
MEM-2025-LOT7,M01,-19,-21,1,10
MEM-2025-LOT7,M01,-18,-21,1,10
MEM-2025-LOT7,M01,-17,-21,1,10
MEM-2025-LOT7,M01,-16,-21,1,10
MEM-2025-LOT7,M01,-15,-21,1,10
MEM-2025-LOT7,M01,-14,-21,1,10
MEM-2025-LOT7,M01,-13,-21,1,10
MEM-2025-LOT7,M01,-12,-21,1,10
